objectid,hawaiistgrdsownerlulcarea,perimeter,landcover,featureuid,createdate,createdby,modifieddate,modifiedby,agency,deliverydate,sourceid,severity,publishdate,comments,st_areashape,st_perimetershape
1676,50727.869,896.252,Residential,{8270DB00-CE12-4115-A566-CE899C26E8DD},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,50726.8735141815,896.24367926514
1640,269409.937,2207.766,Evergreen Forest Land,{DE457040-6A18-4AA3-A5AB-C3B0AB43972A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,269418.529791897,2207.80186975459
1641,83889.589,1141.773,Other Urban or Built-up Land,{590BECD5-4007-4318-B43A-C23CD48772D3},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,83892.246244541,1141.79252513387
1642,409717.925,3266.649,Shrub and Brush Rangeland,{6D0EED3D-BC69-4733-B8A6-3C5E2BAD2EF9},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,409717.458665116,3266.66939877283
1643,176147.008,2031.214,Other Agricultural Land,{B943C2B3-B140-49D2-9EEF-44CCD96D1047},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,176152.59215882,2031.24913976943
1644,2411259.185,12123.876,Mixed Rangeland,{4BFC2100-A723-4B00-85FB-2E4B00D668FB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,2411324.8216596,12124.0526973369
1645,602984.869,4273.599,Shrub and Brush Rangeland,{6A25CE88-36A8-46A5-BE70-19C4BDA31AE7},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,602983.332196855,4273.59714473834
1646,595650.563,3841.217,Nonforested Wetland,{153A78AC-0811-42B2-A39A-B84902C54E2D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,595648.857283465,3841.20539479226
1647,473535.396,2478.785,Mixed Rangeland,{4962DC19-D765-422B-A539-AF0EA8CE8611},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,473550.380436735,2478.82262625781
1648,411867745.673,352132.566,Mixed Rangeland,{8B46F3C2-4025-4ACD-8671-6B90B2100B6E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,411871375.263285,352134.55277949
1651,720020.738,3398.538,Herbaceous Rangeland,{5D556652-7E96-4D3B-859A-CC394D54147F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,720043.38129371,3398.58939438088
1652,2545494.732,9929,Shrub and Brush Rangeland,{532E3AAC-4E26-4C11-A034-9BEA6E2CBF16},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,2545480.21693011,9928.95123091173
1653,2213417.951,12745.856,Shrub and Brush Rangeland,{9D329D6B-AA06-47C0-8D1F-74E6B07F3F2F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,2213400.01659287,12745.7764775837
1654,161217.448,1649.51,Other Agricultural Land,{88A6DAD3-7D41-454E-B491-1E0E90A89CAA},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,161222.520151944,1649.53781295795
1656,657500.631,3770.679,Nonforested Wetland,{09F389E1-AB71-4F29-AF98-1F84E3606FA0},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,657495.637222806,3770.66290933298
1657,744053.023,4669.573,Mixed Rangeland,{ADDD930A-C6FF-4BB1-A7F9-A7EB55BD378C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,744040.699095561,4669.55143001211
1658,56251.061,967.873,Mixed Urban or Built-up Land,{9D8403E5-A2CD-488C-8026-7A8A6A12C49E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,56250.4818459894,967.866067355276
1655,19156964.979,47797.498,Shrub and Brush Rangeland,{109B6C1A-C6F2-4ACB-96EF-02A32CF2E75C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,19156956.0050789,47797.4627700106
1662,1669866.521,6996.471,Cropland and Pasture,{8249E30A-4C08-4656-9602-4942A934F4D5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1669855.43862584,6996.42725935465
1663,47427.555,848.012,Residential,{8F312972-DFF2-4909-B0E1-FB55B01DFBDC},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,47427.20160614,848.009712070738
1664,3176899.129,9596.668,"Orchards, Groves, Vineyards, Nurseries and Ornamental Horticultural Areas",{50C60CD0-8EA9-46C5-B15E-0D733629C6BD},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3176848.02431898,9596.58417008354
1665,102803.991,1258.537,Residential,{98A17198-222D-4CB5-B5AC-056464BE6039},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,102802.406426795,1258.52866446913
1666,104175.16,1418.906,Residential,{24D88D9E-9BA0-402A-A0CC-C348DD972FF9},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,104173.460563765,1418.89919455877
1667,223166.446,1825.004,Mixed Rangeland,{9FF96F4B-69C6-4D86-A1E1-600F9C7AA318},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,223173.424697937,1825.03231391697
1668,1949900.428,8264.571,Mixed Rangeland,{535C7E9F-FB73-484C-873F-970EDB1FA743},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1949961.03173949,8264.70951458318
1669,174709.047,1664.979,Industrial,{9752ECC2-35BA-44F2-8951-029619242BCB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,174705.679652976,1664.96324912244
1671,2041594.972,10090.184,Evergreen Forest Land,{DABEDD44-65FC-4940-89AA-BDF22D4FF2F2},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,2041574.22007929,10090.1268254465
1672,61192.946,1004.531,Mixed Urban or Built-up Land,{91CB58A9-CF52-4F07-9E56-0671B29C4987},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,61191.7682339565,1004.52147578429
1673,403816.393,2404.612,Evergreen Forest Land,{C6685399-587C-4DE8-A8CB-50F564B5222E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,403812.713542289,2404.59954205187
1674,127657.149,1496.341,Industrial,{4D14B362-5480-4454-817A-02763D411E30},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,127654.734555123,1496.32733059575
1675,6933516.426,18917.982,Evergreen Forest Land,{5BE4DCEE-32D7-4484-82B5-C47FCAA0A412},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,6933418.49853453,18917.8335987919
1679,342807.641,3579.326,Residential,{8980895D-F178-430E-B6E5-A795928C5E5E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,342800.973758565,3579.29202095658
1680,59353.066,994.747,Residential,{729D7D9F-9FBC-4370-9243-6D12FE18A6D7},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,59351.8899507617,994.73770651543
1681,1948958.651,8342.435,Mixed Rangeland,{8B1C5B26-5DE7-4CA3-AB3D-48143787FD5E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1948948.7968852,8342.42253121186
1682,233037.476,2415.681,Residential,{73648842-37FB-491C-9A98-EB61EF126917},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,233032.891158692,2415.65640143396
1683,96422.226,1533.796,Mixed Urban or Built-up Land,{C2C7F97A-617B-4732-B501-80B7EC74F10C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,96420.3443299757,1533.78449989121
1684,161834.305,1931.125,Commercial and Services,{11838E52-18A8-40EB-B446-FEA0FBC9366E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,161831.15099243,1931.10485005477
1685,63705.938,984.384,Commercial and Services,{365E7903-88B2-428C-A20F-7671F2A20D87},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,63704.6917092719,984.375375171828
1686,113570.617,1341.89,Other Urban or Built-up Land,{A09E6AB8-9EEF-481C-8408-CB65465C91B6},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,113568.397242406,1341.87684803406
1687,618040.108,3749.184,Evergreen Forest Land,{EC2DC535-2E9D-4E6B-A817-C2928AAD1F65},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,618027.707632553,3749.14373919821
1718,158477.716,1805.085,Residential,{22A97C1A-E941-4ED3-B095-7FD8E39EF927},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,158474.765038141,1805.06563803535
1688,755888.694,4943.134,Residential,{5495D7CA-9724-48B1-AFA1-0C6A8CD4E73E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,755873.8715902,4943.0858046087
1689,169266.275,2066.473,Other Urban or Built-up Land,{E7867CDA-7771-4C93-AA22-A9A081342959},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,169262.981360522,2066.4507277226
1690,1902104.494,6608.915,Mixed Rangeland,{8C961D05-8661-415B-8807-7FEC1999B4EA},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1902083.17711446,6608.87039152383
1691,497633.607,2975.533,Mixed Rangeland,{7293AE66-6B35-410F-BA23-49AE8A3EF905},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,497624.958916083,2975.50525236912
1692,75542.845,1070.586,Residential,{2AC5EDC1-88CD-4AF0-ABE4-8E7496F26498},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,75541.4815259697,1070.57516087469
1693,207284.111,1903.875,Evergreen Forest Land,{7B17ABBE-737F-4BC8-A8E6-B1BB2192D018},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,207279.970006438,1903.85574227781
1694,844728.29,3826.065,Shrub and Brush Rangeland,{7A4A808D-6AC4-4E0F-BC04-A45740D59644},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,844726.044742557,3826.07221487429
1695,62609.565,1002.672,Residential,{BF61908F-94C2-4BC0-88AC-93D585B5482C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,62608.360655254,1002.66253309866
1696,209467.644,2375.608,Residential,{8CF88D27-612D-42AA-A4A2-52679D024CCA},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,209463.402084297,2375.59266617895
1697,503699.301,3092.406,Evergreen Forest Land,{1AAA1A2A-DFE0-44DB-B423-349DB5C989CB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,503690.527076364,3092.37353148032
2111,84389.323,1157.678,Commercial and Services,{D19BEFE7-F89C-496F-AD15-1D9DB9814252},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,84388.9586035371,1157.67526010663
1698,219804.674,2330.965,Residential,{606997A7-ECC9-463B-8F81-F35DE03BB68A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,219800.27200902,2330.94550713098
1699,480979.628,3195.895,Mixed Rangeland,{47F0B896-1C1D-4B81-8F60-E4DA9AF24DD5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,480970.680849028,3195.85699551314
1700,1098708.133,5617.747,Mixed Rangeland,{41BE0B55-AFB7-46A3-A2CF-B64D608390DA},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1098685.88950884,5617.69079436211
1701,192756.373,2121.534,Residential,{59366981-E6FD-4AA5-82DE-A9B912AEE57A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,192752.451732803,2121.50912010482
1702,428049.305,2810.724,Evergreen Forest Land,{7A48A6C0-1BEE-45F1-85F7-5EC86CEF6A4A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,428040.692576321,2810.6938838562
1703,49015.264,864.696,Residential,{B3735AAD-FA96-4778-97D5-B02AA62A27A9},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,49014.316607946,864.688298841634
1704,2825352.698,10189.202,Evergreen Forest Land,{CC89B623-0A61-4D67-BB79-7E67A133339E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,2825296.13626735,10189.0918578375
1705,65167.964,936.317,Other Agricultural Land,{C15BCFE1-9F4C-4A0A-B860-1FCB801D9746},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,65166.7231150354,936.307662486247
1719,194259.88,1780.449,Shrub and Brush Rangeland,{4573C4F7-6D1A-4411-9C48-846C3BD7203C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,194256.111788417,1780.43231875363
1706,1073647.59,4341.953,Evergreen Forest Land,{81C7C67E-ED37-4C63-9AC3-53F0D51A40A0},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1073626.81157364,4341.90058378993
1707,684071.135,3123.996,Shrub and Brush Rangeland,{06CF34F5-034A-4895-A97A-5D82311FCE4E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,684092.12778571,3124.04284172719
1708,33957.105,700.947,Residential,{151FFAC3-CA82-457A-B84B-753AA7B3C92F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,33956.4579912636,700.94038321807
1709,32686.797,714.239,Residential,{BBCE4E49-568D-4451-B4EC-D7A3ACC769B4},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,32686.1726192274,714.232845030165
1710,356238.972,2462.762,Evergreen Forest Land,{D52D2B86-9605-4AB1-9D74-DFF4CD157A05},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,356233.18314393,2462.74171802954
1711,280362.845,2200.976,Mixed Rangeland,{1008A5D9-40E6-415E-BB51-D5871E0CCDF6},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,280357.233748455,2200.96130503872
1712,583440.274,3283.267,Mixed Rangeland,{6D92090B-DD66-41E1-B975-476BECE82CB5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,583428.271140553,3283.22864868866
1713,474472.964,2835.501,Mixed Rangeland,{D3515D83-FF9C-4392-B245-42584C24EA0D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,474465.063768813,2835.47512521545
1714,275850.016,2287.986,"Orchards, Groves, Vineyards, Nurseries and Ornamental Horticultural Areas",{06AE772D-DFEF-4681-97CD-63B2D74DF86E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,275844.59387121,2287.96175673864
1715,68787.42,1013.795,"Strip Mines, Quarries, and Gravel Pits",{8FA5E74B-3DB2-413D-9470-3548371D856A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,68786.5941538445,1013.78934788762
1716,298882.709,2617.282,Residential,{AAB00F0F-1E00-4979-8318-7E80B79C31B6},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,298881.367102073,2617.28156571723
1717,221220.132,2202.632,Mixed Urban or Built-up Land,{B66482D8-6D71-43D1-BDE0-4ECC33912201},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,221216.013911027,2202.61506881805
1721,4281286.932,11386.644,Evergreen Forest Land,{EC7A419A-B546-4ABA-9659-34FFC36D65DF},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,4281200.77144256,11386.5207602804
1722,3291234.947,10958.171,Mixed Rangeland,{4F61D850-20D0-43B8-AD25-F5A2BC1026A4},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3291167.84851141,10958.0401852699
1723,374661.503,3539.67,Residential,{2BAA68C6-9BA4-4357-AD51-073B41C665D6},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,374660.574701209,3539.67272136849
1724,328496.497,2447.197,"Orchards, Groves, Vineyards, Nurseries and Ornamental Horticultural Areas",{266BE1CA-3B2A-4912-8C94-C1D1047B6BAB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,328490.097729074,2447.17942814808
1725,3137659.581,7735.999,Evergreen Forest Land,{C0C7F748-4472-42EA-8560-712100773D36},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3137594.70296844,7735.91788264437
1726,486845.003,3519.537,Residential,{72B2103A-FAE6-4D17-857A-526B4FB7F0CC},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,486842.017843296,3519.5226795954
1727,679326.078,4489.762,Residential,{32151B00-0999-4FF4-BC98-89492E125C99},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,679325.352616946,4489.76506544339
1728,3307774.14,9282.092,Mixed Rangeland,{1797617D-0295-441F-B9BC-44A96276D593},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3307708.67828477,9282.00472261575
1729,105242.063,1491.414,Transitional Areas,{75285688-42B9-4124-8E08-F8CF48331EFE},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,105241.940567574,1491.41771793084
1730,37591.76,773.548,Commercial and Services,{54FE11E1-DBBD-4CE2-8B8F-ECAECEC58B57},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,37591.5923925464,773.546738451907
1731,82989.96,1173.837,Residential,{2E8296C7-EA07-4130-9747-E1EED63DA336},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,82988.425528417,1173.82694676567
1732,65257.002,998.202,Residential,{82D7FA87-B772-40DE-A8F8-513FEF093EA9},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,65256.7838163184,998.201369034314
1733,40125.476,733.595,Reservoirs,{64020D95-8678-4DBA-BD84-EE9B054815E2},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,40125.6350347163,733.595822835297
1734,66454.916,1018.572,Residential,{5D2FA032-D00C-48FD-A748-F12E3DED5F70},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,66453.6222348566,1018.56159484068
1735,103334.844,1266.747,Reservoirs,{B8A12A0A-96C1-4F28-B6C3-9B7666CEA1FF},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,103334.274659581,1266.74482047936
1736,136368.347,1711.946,Mixed Urban or Built-up Land,{49AFE332-2CEE-4418-935E-E411741731D9},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,136372.500482854,1711.97268898985
1737,41670.95,781.277,Mixed Urban or Built-up Land,{C49149C7-C67B-4958-A1D6-0B30D4F1ABDB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,41670.1756427807,781.270621384405
1738,92408.073,1184.189,Residential,{B4598D14-8933-4C8D-AD7A-6F9833CC2A03},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,92406.2574239631,1184.17750688119
1739,205475.632,2186.37,"Transportation, Communications and Utilities",{06FA2FCF-61AA-44AA-9E19-AC0C07E6B890},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,205481.875352073,2186.40401559942
1740,325917.901,2316.487,Evergreen Forest Land,{D0FB5D60-ECC4-4731-A440-3AF3412D6069},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,325911.215175833,2316.45620482861
1741,147232.01,1748.21,Residential,{611D3165-F153-44E7-B9D1-373F0D0C804A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,147232.025714645,1748.21318950177
1742,1874579.399,7207.85,Evergreen Forest Land,{91C9513B-DFBE-472E-B078-8FC3A46809A7},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1874542.43262386,7207.76132329202
1743,52594.356,902.161,Commercial and Services,{B10FE13E-11FE-464A-9FBA-7647ABB05A1E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,52594.3413077696,902.158782485091
1744,193287.329,1868.854,Commercial and Services,{4851D8A2-2FA4-44B8-A6F5-1A702C03E71D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,193288.646386434,1868.86299956505
1745,177736.411,2119.793,Residential,{1E641E67-BFC4-42AF-936B-F8322A388F7F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,177736.962140515,2119.79774521541
1746,325061.908,2298.605,Transitional Areas,{441073CF-A026-4883-A46D-B444C22E722D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,325071.730153644,2298.63816944895
1747,400037.129,2591.235,Evergreen Forest Land,{83F5522C-41D3-4C65-A7CE-8A4C47B8B3F5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,400033.973233067,2591.22691925914
1748,191013.04,1831.261,Residential,{51AAE11D-6B18-460B-96DB-F80B136A6BBA},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,191013.336300695,1831.26073113189
1749,44152.912,834.18,Residential,{37E332EC-CA3F-4085-ADB2-6447B7E6901A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,44152.9269676232,834.180134987083
1787,217585.101,1898.957,Other Agricultural Land,{069DBA8E-237B-4154-B130-0B3BF658ECB7},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,217586.050311497,1898.95771385785
1750,954201.505,5950.557,Residential,{59D60E74-B4F1-4061-A638-C6CC648A1787},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,954205.693708789,5950.57055317372
1751,325313.44,3456.863,Residential,{FA524965-854D-441B-8E4F-A0E0BF34FB40},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,325315.924714215,3456.86775200113
1752,44902.286,896.334,Residential,{F92EF27D-B5FE-40CF-8DB2-08A129D6BE73},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,44902.5835750994,896.335039113859
1753,87506.147,1314.012,Other Urban or Built-up Land,{8677514D-6CC7-400F-8D8A-58B06F141D7D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,87506.5269507008,1314.01791719931
1754,62778.982,999.467,Other Urban or Built-up Land,{3D8C92A3-E8A7-4648-9044-4C68B1939599},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,62779.4554218596,999.468540357198
1755,73218.493,1098.6,Mixed Urban or Built-up Land,{27C1F6CB-36B9-441D-9BFB-A59F7DC51236},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,73218.6518409016,1098.5994076439
1756,215373.478,2746.682,Other Urban or Built-up Land,{2021DD36-2B82-4F6C-890A-ED931411A82E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,215374.20894857,2746.68260403925
1757,47697.65,860.949,Residential,{71203A2F-3432-4FB2-86DF-C89080A3391E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,47697.9539212133,860.950091998109
1758,84736.775,1313.618,Residential,{F73E59E5-DBB0-424D-B60C-758E6FDB2552},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,84737.2628768479,1313.61538283647
1759,93740.584,1303.343,Industrial,{F98B656A-73F2-4E63-B708-DF8CFEA063FB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,93738.9326601964,1303.33080805316
1760,53578.02,940.21,Mixed Urban or Built-up Land,{4291A835-FF16-43A3-9DB7-4DFD2D05D5C6},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,53578.1709317491,940.209411261693
1788,48046.816,823.683,Commercial and Services,{44D5F2E1-E46B-47D3-9238-A2B1273E3979},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,48048.2620555878,823.695159507751
1763,339220.792,3320.899,Commercial and Services,{3655AF82-9FFC-4E5B-91AE-4FF7D003AF14},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,339221.835874665,3320.89957250756
1764,109251.709,1502.871,Mixed Urban or Built-up Land,{A2874B27-22C7-4560-9661-F3E089104D85},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,109252.115962564,1502.87337938694
1765,43551.471,810.486,"Strip Mines, Quarries, and Gravel Pits",{6ED10ABF-D938-414E-959A-8589E0EC58D3},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,43551.7630331272,810.489807406235
1766,408549.356,3799.196,Residential,{8DC72CEE-930A-4540-8A3D-FE227962F7AF},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,408550.160078953,3799.19877083032
1767,34703.069,774.953,Mixed Urban or Built-up Land,{7A6B1D2F-DBC2-47DF-B24C-DB5CC167D862},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,34702.4593305504,774.946460653047
1768,113989.608,1538.405,Residential,{52AB3909-C297-4BB1-AAEE-2E106A5F69E0},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,113987.591559807,1538.39060701483
1769,62727.499,1007.348,Other Urban or Built-up Land,{76EF3046-41FE-438B-BCCF-72585DED2D44},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,62729.4006164852,1007.36460595962
1770,66847.606,1116.343,Residential,{74F5F5DA-9F76-4406-BD54-CDF95EDECF32},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,66849.62615557,1116.36034614076
1771,1464433848.18,870186.098,Evergreen Forest Land,{7C3E3B56-73B5-47C1-9222-B4FA57ECB1ED},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1464416529.34289,870179.756609457
1772,92043.053,1367.037,Other Agricultural Land,{69C0C069-99BB-4C22-82F4-8F1D5F4D24D6},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,92043.3349184005,1367.03972203166
